SLEOP_ID,Candidate_SLEOP_ID,ElectionDate,ElectionType,ResultType,ElectionConstituency,ElectionDistrict,ElectionRegion,CandidateFirstName,CandidateSurname,CandidatePoliticalParty,CandidatePoliticalPartyColor,ElectionRound,ValidVotes,ValidVotesPercent,Winner,ResultStatus,CandidatePhoto,SLOEDP_UUID,Candidate_SLEOP_UUID,CandidateOtherNames,CandidateFullname
3065,5421,1996-02-27,"MP - Proportional Representation","National Results",,,,People's,Convention,PNC,808080,"First Round","19,019",3.00,No,Final/Certified,/sites/default/files/2023-05/default-party-symbol_3.jpg,14199044-c75e-417a-be8b-1b9118b1382d,df0ef06d-ae42-4bf6-ba49-60d4380cc3f6,,"People's National Convention"
3750,3053,2018-03-07,Parliamentary,"Constituency Results","Constituency 98",Moyamba,,Dominic,Tshombe,SLPP,009900,"First Round","18,651",84.95,Yes,Final/Certified,/sites/default/files/2023-05/Hon%20Hon%20Dominic%20J.%20Lavalie%20Tshombe%20Const.%20098%20Moyamba%20district%20id%20ni%2C.jpg,4d558913-147a-40f8-8594-c1869b6d419a,301231ae-4aec-41db-9ac7-f36ef913912a,"J. Lavalie","Dominic J. Lavalie Tshombe"
6000,,1996-02-27,"MP - Proportional Representation","District Results",,"Western Area Urban",,,,APC,FF333C,"First Round","18,505",0.00,No,Final/Certified,,01fbb327-98d4-4ec1-b3a2-a1661a45ea2f,,,
4244,4243,2012-11-17,Parliamentary,"Constituency Results","Constituency 54","Port Loko",,Nicholas,Kamara,APC,FF333C,"First Round","18,462",71.58,Yes,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,7ea69475-c6e3-489d-a3d8-abc0d0cf9a8d,33e58014-d42e-49df-bf8d-4ba249e91b79,,"Nicholas Kamara"
3086,,1996-02-27,"MP - Proportional Representation","Regional Results",,,North,,,APC,FF333C,"First Round","18,438",0.00,No,Final/Certified,,9217b20c-0d81-4339-a5a2-8a17260a2cf5,,,
5772,,1996-02-27,"MP - Proportional Representation","District Results",,Bombali,,,,PDP,1E90FF,"First Round","18,387",0.00,No,Final/Certified,,2862e130-56cf-4b9e-ab96-56213bbaec7d,,,
1845,1868,2018-03-07,Parliamentary,"Constituency Results","Constituency 11",Kenema,,Musa,Moigua,SLPP,009900,"First Round","18,149",79.71,Yes,Final/Certified,/sites/default/files/2023-04/Hon%20Musa%20P.%20Moigua%20Const.%20011%20Kenema%20district.jpg,214e2606-434c-41a5-8a31-c01fa937c60f,bc04a188-5c62-4766-bab7-7b99f43be7aa,Peter,"Musa Peter Moigua"
2979,2143,2018-03-07,Parliamentary,"Constituency Results","Constituency 111","Western Area Rural",,John,Kargbo,APC,FF333C,"First Round","18,134",56.70,Yes,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,71bd4d2e-725d-4f5e-9665-cb3b19d8c700,4b707522-ad52-45c1-b41a-6f5f01d45f36,,"John Kargbo"
3246,3245,2012-11-17,Parliamentary,"Constituency Results","Constituency 33",Bombali,,Sulaiman,Sisay,APC,FF333C,"First Round","18,079",88.92,Yes,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,95fef664-3302-4da2-92d8-f8255105f665,7ccf7dd8-558c-423c-b96b-02ae5bb42b63,Muluku,"Sulaiman Muluku Sisay"
2959,2144,2018-03-07,Parliamentary,"Constituency Results","Constituency 112","Western Area Rural",,Haja,Amara,APC,FF333C,"First Round","17,913",47.47,Yes,Final/Certified,/sites/default/files/2023-05/WhatsApp%20Image%202022-08-05%20at%201.05.53%20PM.jpg,b65b7172-4e1d-46b8-8880-40992c1dbf29,8bfee2cf-58ab-48e2-b429-27c11b9fd84e,Mattia,"Haja Miatta Amara"
5874,,2012-11-17,Parliamentary,"Constituency Results","Constituency 109","Western Area Urban",,,,APC,FF333C,"First Round","17,867",64.72,Yes,Final/Certified,,95a64db9-cff4-4bed-8405-a1701fa20da9,,,
4349,4347,2012-11-17,Parliamentary,"Constituency Results","Constituency 62",Tonkolili,,Matthew,Teambo,APC,FF333C,"First Round","17,797",88.28,Yes,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,399275cd-bdf9-41a8-8200-17d54141c071,8f605d27-8309-4b46-93fc-0cc326882b85,,"Matthew Teambo"
6351,,2002-05-14,"MP - Proportional Representation","Regional Results",,,South,,,APC,FF333C,"First Round","17,789",0.00,No,Final/Certified,,9a10ee6e-f4dd-413e-a506-1fa578c611f8,,,
6354,5830,2002-05-14,"MP - Proportional Representation","Regional Results",,,North,Grand,"Alliance party",GAP,FFA07A,"First Round","17,785",0.00,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,fc701f77-0a69-4a86-a35b-633fd2c6cb34,8809a639-6f30-41f8-995f-3603ca8ebefc,,"Grand Alliance Party"
3268,3266,2012-11-17,Parliamentary,"Constituency Results","Constituency 34",Bombali,,Albert,Kamara,APC,FF333C,"First Round","17,694",81.63,Yes,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,31b8663c-27a3-4f4f-9019-83a8b24d0f28,ca8ddf64-9666-423f-afa2-7a11c58f6e86,Deen,"Albert Deen Kamara"
3371,2145,2018-03-07,Parliamentary,"Constituency Results","Constituency 122","Western Area Urban",,Mohamed,Kasim,APC,FF333C,"First Round","17,615",55.68,Yes,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,b3f7747a-ec86-4f4a-8a66-98258d46a2e4,4231843b-4ef0-42cf-90b3-83a8b9b1b3ee,,"Mohamed Kasim"
3920,3917,2012-11-17,Parliamentary,"Constituency Results","Constituency 44",Koinadugu,,Alusine,Marah,APC,FF333C,"First Round","17,566",84.04,Yes,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,3af51436-44d0-4be6-bb8c-581c22b1ad4f,f9a021b6-15b8-4a34-b196-73b99f143087,,"Alusine Marrah"
3088,5698,1996-02-27,"MP - Proportional Representation","Regional Results",,,East,National,"Unity Party",NUP,A9A9A9,"First Round","17,450",0.00,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,c0489b9f-af29-4942-924c-21d1cba41e89,e0a01b0e-4b2f-4616-9448-ec9172c4afed,,"National Unity Party"
3864,,2012-11-17,Parliamentary,"Constituency Results","Constituency 42",Kambia,,,,APC,FF333C,"First Round","17,395",81.25,Yes,Final/Certified,,42a3b9b4-78f2-4cc4-a523-c8c2883478bf,,,
3314,2146,2018-03-07,Parliamentary,"Constituency Results","Constituency 119","Western Area Urban",,Wurroh,Jalloh,APC,FF333C,"First Round","17,308",56.78,Yes,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,f96d6d33-6cde-45fd-aae0-bcaf43fb182e,59df3050-8972-4af2-9dcb-983f39345287,,"Wurroh Jalloh"
4936,,2012-11-17,Parliamentary,"Constituency Results","Constituency 76",Bo,,,,SLPP,009900,"First Round","17,194",91.27,Yes,Final/Certified,,a0c3d8d1-c552-418d-93ea-5778e327c9dd,,,
2923,2035,2018-03-07,Parliamentary,"Constituency Results","Constituency 65",Karene,,Cecilia,Bangura,APC,FF333C,"First Round","17,165",94.51,Yes,Final/Certified,/sites/default/files/2023-04/HONCECILIA%20MABINTY%20BANYURA%20CONST%20065%20KARENE%20DISTRICT%20DI%20NO%2C.jpeg,10379457-ae67-4721-a0fb-75c844a7d393,f700af85-e8a5-4f7b-8c48-bc295ab4d818,Mabinty,"Cecilia Mabinty Bangura"
5065,4673,2012-11-17,Parliamentary,"Constituency Results","Constituency 8",Kailahun,,Bu,Jabbi,SLPP,009900,"First Round","17,030",86.10,Yes,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,afee9a34-a4c7-433b-89d2-f054396d68f3,4cef17f7-ba80-4be8-a7ce-1358e49700ff,Buakei,"Bu-Buakei Jabbi"
2725,2147,2018-03-07,Parliamentary,"Constituency Results","Constituency 114",,,Unpha,Koroma,APC,FF333C,"First Round","16,800",53.93,Yes,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,a0d3179b-ae89-4c71-a070-ff04cb7c36bc,128cdf87-3372-4f2f-a9f7-23d892e5ecde,,"Unpha Koroma"
5439,,2012-11-17,Parliamentary,"Constituency Results","Constituency 101","Western Area Urban",,,,APC,FF333C,"First Round","16,752",62.49,Yes,Final/Certified,,dedc6a6c-e410-4076-8fdb-7bb822b7e892,,,
4315,4314,2012-11-17,Parliamentary,"Constituency Results","Constituency 59",Tonkolili,,Hassan,Sesay,APC,FF333C,"First Round","16,639",89.71,Yes,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,63485246-5cef-44fe-8581-e7a9254c9656,063bb2ae-2e7e-4289-a5f3-3f32714771ca,,"Hassan Sesay"
3717,3040,2018-03-07,Parliamentary,"Constituency Results","Constituency 97",Moyamba,,Edward,George,SLPP,009900,"First Round","16,638",66.15,Yes,Final/Certified,/sites/default/files/2023-05/Hon.%20George.jpg,8423e945-78d4-4982-8a19-08bfa4813ad3,08d1cc4d-4d5a-4a07-954f-6a7e5544fe8c,,"Edward George"
3207,3206,2012-11-17,Parliamentary,"Constituency Results","Constituency 30",Bombali,,Thomas,Turay,APC,FF333C,"First Round","16,637",92.85,Yes,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,e010e6c7-2dbe-4c5f-9b9e-5a3a71c6d5d5,2b80c787-da70-442e-8b7c-a9554b04bda9,Mark,"Thomas Mark Turay"
5802,,2012-11-17,Parliamentary,"Constituency Results","Constituency 104","Western Area Urban",,,,APC,FF333C,"First Round","16,625",62.80,Yes,Final/Certified,,dc56735a-1de6-42fc-92f1-72eb7b178aee,,,
5109,3597,2012-11-17,Parliamentary,"Constituency Results","Constituency 10",Kenema,,Francis,Amara,SLPP,009900,"First Round","16,616",68.46,Yes,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,a0fab90b-7380-4193-be52-718b3ba54cb4,a12143b9-e044-4258-a314-caa4d13b9825,Kaisamba,"Francis Amara Kaisamba"
4376,,2012-11-17,Parliamentary,"Constituency Results","Constituency 65",Tonkolili,,,,APC,FF333C,"First Round","16,595",94.47,Yes,Final/Certified,,3910e860-86b1-495c-959c-45e5251b27a2,,,
6334,,2012-11-17,Parliamentary,"Constituency Results","Constituency 99","Western Area Urban",,,,APC,FF333C,"First Round","16,550",69.43,Yes,Final/Certified,,219dd132-badb-46ec-af12-9048af128dbc,,,
4422,912,2012-11-17,Parliamentary,"Constituency Results","Constituency 96","Western Area Urban",,Alhassan,Kamara,APC,FF333C,"First Round","16,497",59.20,Yes,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,a6c34a77-c3e4-4a87-b727-5ceeefd8b0bd,ff8752e1-ac30-4d1f-ac34-5e2e1d24b073,,"Alhassan Kamara"
4153,4152,2012-11-17,Parliamentary,"Constituency Results","Constituency 49","Port Loko",,Alhaji,Dumbuya,APC,FF333C,"First Round","16,483",82.39,Yes,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,ec17060a-ee70-4c95-af50-6ee290b556f9,4af985f9-b225-422a-b993-29af64ee3f40,Serray,"Alhaji Serray Dumbuya"
5121,3653,2012-11-17,Parliamentary,"Constituency Results","Constituency 11",Kenema,,Saidu,Mansaray,SLPP,009900,"First Round","16,421",78.25,Yes,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,0a45e0d4-c032-410f-9b4a-99288fcd0943,749300c6-5927-4924-9be7-43d9eae2df1f,,"Saidu Mansaray"
5177,3986,2012-11-17,Parliamentary,"Constituency Results","Constituency 19",Kenema,,Alusine,Kanneh,SLPP,009900,"First Round","16,401",90.54,Yes,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,06afa37e-f2d6-4032-8b9f-229ee2c8c7c7,bee6837b-4756-4490-8834-790078abb474,,"Alusine Kanneh"
4283,4281,2012-11-17,Parliamentary,"Constituency Results","Constituency 57","Port Loko",,"Abu Bakarr",Koroma,APC,FF333C,"First Round","16,373",79.67,Yes,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,99cab00a-f2b1-4aa9-afbb-0ef7b7dac68b,ec7db6b5-250f-4e43-9160-f2fdf1976291,,"Abu Bakarr Koroma"
5922,,2012-11-17,Parliamentary,"Constituency Results","Constituency 112","Western Area Urban",,,,APC,FF333C,"First Round","16,365",56.43,Yes,Final/Certified,,adaca95f-ef86-4f55-835f-8704c201bb0b,,,
1426,114,2018-03-07,Parliamentary,"Constituency Results","Constituency 4",Kailahun,,Sarty,Banya,SLPP,009900,"First Round","16,328",79.52,Yes,Final/Certified,/sites/default/files/2023-04/sarty-banya.jpg,212be574-e90c-44d5-a359-18ea54658c40,f1c0ea3a-fce3-4b06-a039-d550bda71d96,,"Sarty Banya"
3073,,1996-02-27,"MP - Proportional Representation","Regional Results",,,East,,,UNPP,cccc00,"First Round","16,223",0.00,No,Final/Certified,,ec6c569c-a319-4581-91a1-ea67d4d16e7f,,,
4893,3380,2012-11-17,Parliamentary,"Constituency Results","Constituency 70",Bo,,Mohamed,Tholley,SLPP,009900,"First Round","16,185",66.54,Yes,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,d520d47d-e912-4314-8307-b6557917d70d,0b97eec2-a4f1-403b-96f3-926d156502ea,K,"Mohamed K Tholley"
5504,,2012-11-17,Parliamentary,"Constituency Results","Constituency 102","Western Area Urban",,,,APC,FF333C,"First Round","16,183",72.07,Yes,Final/Certified,,059a8c11-2e11-4496-97a9-10ef98424b2e,,,
4360,2148,2018-03-07,Parliamentary,"Constituency Results","Constituency 124","Western Area Urban",,Ajibola,Manly-Spain,APC,FF333C,"First Round","16,092",53.12,Yes,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,2ee6def9-e81d-48ed-8b97-8b878a9bc34d,32cfde04-0df3-44a9-a7e5-8918606b4b2b,,"Ajibola Manly-Spain"
4333,4332,2012-11-17,Parliamentary,"Constituency Results","Constituency 60",Tonkolili,,Mohamed,Kamara,APC,FF333C,"First Round","16,060",89.56,Yes,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,67af2569-e19d-4b73-a405-717b98d64ac5,06c1c88a-7bdb-49cb-9296-3c586f99d919,,"Mohamed Kamara"
5058,,2012-11-17,Parliamentary,"Constituency Results","Constituency 82",Moyamba,,,,SLPP,009900,"First Round","16,034",82.59,Yes,Final/Certified,,1386bca6-a608-4d8d-9d6d-cadf6f8b92c1,,,
5596,,2012-11-17,Parliamentary,"Constituency Results","Constituency 103","Western Area Urban",,,,APC,FF333C,"First Round","16,017",73.38,Yes,Final/Certified,,f770c353-80d2-42e6-accb-3d55719c8318,,,
6382,,2002-05-14,"MP - Proportional Representation","Regional Results",,,North,,,UNPP,cccc00,"First Round","16,012",0.00,No,Final/Certified,,69bd9b24-81a2-4caa-af49-5957967bc25f,,,
2741,2149,2018-03-07,Parliamentary,"Constituency Results","Constituency 116",,,Hariyatu,Bangura,APC,FF333C,"First Round","15,884",63.21,Yes,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-2.png,1d351965-be28-4b8b-8cf1-cb4732cb6635,58d85670-3e81-4108-866f-a3847b57cf67,,"Hariyatu Bangura"
4970,,2012-11-17,Parliamentary,"Constituency Results","Constituency 97","Western Area Urban",,,,APC,FF333C,"First Round","15,838",63.59,Yes,Final/Certified,,5ef0b43b-bfcb-44d9-8e82-b879827671a5,,,
4204,4202,2012-11-17,Parliamentary,"Constituency Results","Constituency 51","Port Loko",,Abi,Kaloko,APC,FF333C,"First Round","15,811",86.17,Yes,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,ced9c178-4acf-4630-b965-aa5436b1380a,e2ec6f94-e4d4-4fb0-a6fa-188b5e64425f,,"Abi Kaloko"
5864,,2012-11-17,Parliamentary,"Constituency Results","Constituency 108","Western Area Urban",,,,APC,FF333C,"First Round","15,770",66.17,Yes,Final/Certified,,c2f0af97-cd84-4239-96fa-a4ff54a70f0b,,,
2449,2056,2018-03-07,Parliamentary,"Constituency Results","Constituency 132","Western Area Urban",,Ibrahim,Conteh,SLPP,009900,"First Round","15,750",48.69,Yes,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,b922fee3-37e8-4796-a34a-1e22af094ae9,93b497c1-b961-439d-986d-77e3d21cd779,,"Ibrahim Conteh"
4341,4340,2012-11-17,Parliamentary,"Constituency Results","Constituency 61",Tonkolili,,Songowa,Bundu,APC,FF333C,"First Round","15,749",90.16,Yes,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,f6834ed7-118a-4f95-a968-b63511af72da,c17064c4-2efe-4798-84fe-80e76f31b509,,"Songowa Bundu"
4268,,2012-11-17,Parliamentary,"Constituency Results","Constituency 95","Western Area Rural",,,,APC,FF333C,"First Round","15,698",66.51,Yes,Final/Certified,,b77ac64e-5c19-4dc0-9fa5-e2b37f847c9c,,,
2524,2152,2018-03-07,Parliamentary,"Constituency Results","Constituency 16",Kenema,,Abubakarr,Fofanah,SLPP,009900,"First Round","15,653",75.43,Yes,Final/Certified,/sites/default/files/2023-05/HON%20ABU%20BAKARR%20FOFANAH%20%20CONST%20107%20WESTERS%20RURAL%20AREA%20ID%20NO%2C.jpeg,5d95e266-8a83-4baa-9284-d210906a7382,22ad4880-ef39-4a58-860c-22b92664326f,,"Abubakarr Fofanah"
5078,4434,2012-11-17,Parliamentary,"Constituency Results","Constituency 83",Moyamba,,Edward,Jengo,SLPP,009900,"First Round","15,622",65.97,Yes,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,5932884c-c60c-488b-a814-2b051b2c9678,8b342942-f2b8-4f84-8839-d188a0663671,S.,"Edward S. Jengo"
2960,2150,2018-03-07,Parliamentary,"Constituency Results","Constituency 112","Western Area Rural",,Victor,Davies,SLPP,009900,"First Round","15,527",41.15,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,d26b6667-2d50-43f9-8d3b-e0a38639f907,b09091d2-7884-4a9d-be2f-88f096bf69cf,,"Victor Davies"
4930,,2012-11-17,Parliamentary,"Constituency Results","Constituency 75",Bo,,,,SLPP,009900,"First Round","15,423",80.55,Yes,Final/Certified,,00155c93-383f-43b7-a47a-d548f8315e9d,,,
3429,2039,2018-03-07,Parliamentary,"Constituency Results","Constituency 69","Port Loko",,Abdul,Kamara,APC,FF333C,"First Round","15,335",75.01,Yes,Final/Certified,/sites/default/files/2023-04/HON%20ABDUL%20KARIM%20KAMARA%20CONST%200069%20PORT%20LOKO%20DISTRICT%20ID%20NO%2C.JPG.png,b91e5bcc-1891-43b0-83ea-b7e1f5c84c6d,aa27616c-bd64-4cfe-ad73-9d37fc429aba,Karim,"Abdul Karim Kamara"
3274,3273,2012-11-17,Parliamentary,"Constituency Results","Constituency 35",Bombali,,Thomas,Turay,APC,FF333C,"First Round","15,321",89.05,Yes,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,0f708c21-6baf-47ad-b7f9-1e7d759cfb4e,5338bbbd-4f4c-4c1b-bbce-8fd9b24f9d5e,B.,"Thomas B Turay"
3230,3228,2012-11-17,Parliamentary,"Constituency Results","Constituency 32",Bombali,,Dan,Sesay,APC,FF333C,"First Round","15,265",76.65,Yes,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,759b8e8e-5002-4526-bdc3-ddcbcc0c4613,2c1ea001-ddc6-4465-a852-9ed54283f0e4,,"Dan Y. Sesay"
5829,,2012-11-17,Parliamentary,"Constituency Results","Constituency 106","Western Area Urban",,,,APC,FF333C,"First Round","15,199",64.41,Yes,Final/Certified,,5d0d19e7-e86c-4e0e-a4cc-b8a4637ee759,,,
5750,,1996-02-27,"MP - Proportional Representation","District Results",,Kono,,,,UNPP,cccc00,"First Round","15,137",0.00,No,Final/Certified,,659221f9-41e2-45af-8ac0-6e46864cd0a6,,,
5816,,2012-11-17,Parliamentary,"Constituency Results","Constituency 105","Western Area Urban",,,,APC,FF333C,"First Round","15,085",71.07,Yes,Final/Certified,,2e7841f4-19f8-46c3-b7d4-79a80ed95c13,,,
5538,,2002-05-14,"MP - Proportional Representation","National Results",,,,,,MOP,808080,"First Round","15,036",0.79,No,Provisional,,41fc9a10-7736-4970-8777-a2b25d1040c2,,,
2531,201,2018-03-07,Parliamentary,"Constituency Results","Constituency 17",Kenema,,Brima,Mansaray,SLPP,009900,"First Round","14,964",79.04,Yes,Final/Certified,/sites/default/files/2023-04/hon_mansaray_Brima.jpg,dad13f94-6e74-4cfc-9a73-075f8d40e881,91f6bea7-d9e6-4ee8-b225-6ff55b36c4b5,,"Brima Mansaray"
5133,3728,2012-11-17,Parliamentary,"Constituency Results","Constituency 12",Kenema,,Andrew,Lungay,SLPP,009900,"First Round","14,883",79.70,Yes,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,55de713c-7966-4e4d-8b0e-983c4b55111a,c454d81a-e03d-430d-bf70-92e2bdd03895,Victor,"Andrew Victor Lungay"
3252,3200,2018-03-07,Parliamentary,"Constituency Results","Constituency 91",Bonthe,,Moses,Jorkie,SLPP,009900,"First Round","14,845",77.41,Yes,Final/Certified,/sites/default/files/2023-05/moses-baimba-jorkie-slpp.png,1434cbf8-796b-4f1f-a5c1-122531f0e4ce,c5338e3d-5900-467b-9907-0b42fcbb25ec,Baimba,"Moses Baimba Jorkie"
5693,,1996-02-27,"MP - Proportional Representation","District Results",,Pujehun,,,,SLPP,009900,"First Round","14,789",0.00,Yes,Final/Certified,,fc11f638-da9c-47a2-8e04-4442c1f61bb8,,,
3676,,2018-03-07,Parliamentary,"Constituency Results","Constituency 62",Karene,,,,NGC,4b0082,"First Round","14,781",67.67,Yes,Final/Certified,,a04d29f8-92c8-4310-a2f4-46875fdea2f6,,,
2608,342,2018-03-07,Parliamentary,"Constituency Results","Constituency 34",Bombali,,Ibrahim,Kargbo,APC,FF333C,"Second Round","14,763",85.78,Yes,Final/Certified,/sites/default/files/2023-04/hon_ibrahim_ben_kargbo.png,b039b12a-9466-4722-beb8-bd60ef7975dc,458a4d0a-6e57-498d-b7b5-7c6442b00daa,Ben,"Ibrahim Ben Kargbo"
